subject,block,condition,target_distance,type,location,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_mean,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,log_bias_un_mean,antilog_bias_sd,antilog_bias_sem,antilog_bias_var,antilog_bias_n,antilog_bias_mean,absantilog_bias_sd,absantilog_bias_sem,absantilog_bias_var,absantilog_bias_n,absantilog_bias_mean,antilog_bias_sd_un,antilog_bias_sem_un,antilog_bias_var_un,antilog_bias_n_un,antilog_bias_un_mean,antilog_bias_sd_un_p,antilog_bias_sem_un_p,antilog_bias_var_un_p,antilog_bias_n_un_p,antilog_bias_un_p_mean,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,abs_bias_mean
S017,2,Floor level,2.9,ROVED,standing,0.8366600265340756,0.3741657386773941,0.7,5,3.8,0.2885034574255433,0.12902266850944624,0.08323424494649226,5,0.3103448275862069,0.2885034574255433,0.12902266850944624,0.08323424494649226,5,0.3103448275862069,0.09477752588990639,0.04238579812581538,0.008982779413811875,5,0.10906850138729764,0.09477752588990639,0.04238579812581538,0.008982779413811875,5,0.10906850138729764,0.28850345742554334,0.12902266850944627,0.08323424494649229,5,0.31034482758620696,0.28850345742554334,0.12902266850944627,0.08323424494649229,5,0.31034482758620696,0.28850345742554334,0.12902266850944627,0.08323424494649229,5,1.310344827586207,0.28850345742554334,0.12902266850944627,0.08323424494649229,5,0.31034482758620696,0.8366600265340756,0.3741657386773941,0.7,5,0.9000000000000001
S018,2,Floor level,2.9,ROVED,standing,1.140175425099138,0.5099019513592785,1.3,5,2.6,0.3931639396893579,0.17582825908940636,0.1545778834720571,5,-0.10344827586206894,0.260795453809504,0.11663127258819148,0.06801426872770511,5,0.2827586206896552,0.23369203794625265,0.10451025652965625,0.05461196859947279,5,-0.09093149861270236,0.18307141008547895,0.08187202353757429,0.033515141190685604,5,0.15857490144087,0.3931639396893579,0.17582825908940636,0.1545778834720571,5,-0.10344827586206891,0.2607954538095039,0.11663127258819145,0.0680142687277051,5,0.2827586206896552,0.7734152990033629,0.3458818366819689,0.5981712247324612,5,1.559655172413793,0.7734152990033629,0.3458818366819689,0.5981712247324612,5,0.5596551724137931,1.140175425099138,0.5099019513592785,1.3,5,-0.29999999999999993
S019,2,Floor level,2.9,ROVED,standing,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,3.5,0.1990862997205606,0.0995431498602803,0.03963535473642489,4,0.20689655172413796,0.1990862997205606,0.0995431498602803,0.03963535473642489,4,0.20689655172413796,0.07213341321301374,0.03606670660650687,0.005203229301759384,4,0.07719262512485636,0.07213341321301374,0.03606670660650687,0.005203229301759384,4,0.07719262512485636,0.19908629972056063,0.09954314986028032,0.0396353547364249,4,0.206896551724138,0.19908629972056063,0.09954314986028032,0.0396353547364249,4,0.206896551724138,0.19908629972056063,0.09954314986028032,0.0396353547364249,4,1.206896551724138,0.19908629972056063,0.09954314986028032,0.0396353547364249,4,0.206896551724138,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.6000000000000001
S020,2,Floor level,2.9,ROVED,standing,0.9092121131323904,0.37118429085533483,0.8266666666666667,6,2.8666666666666667,0.3135214183215139,0.12799458305356373,0.09829567974633373,6,-0.011494252873563182,0.2405568912236362,0.09820693960135093,0.05786761791518033,6,0.18390804597701152,0.17974666764594538,0.07338126978303336,0.03230886452982194,6,-0.030776955189916567,0.1488743872633134,0.0607777140941028,0.02216358318302701,6,0.09696196209386052,0.313521418321514,0.12799458305356376,0.09829567974633377,6,-0.011494252873563168,0.24055689122363622,0.09820693960135095,0.057867617915180344,6,0.18390804597701157,0.5535781130651031,0.22599731829703942,0.30644872726472006,6,1.3223180076628354,0.5535781130651031,0.22599731829703942,0.30644872726472006,6,0.3223180076628353,0.9092121131323904,0.37118429085533483,0.8266666666666667,6,-0.03333333333333325
S021,2,Floor level,2.9,ROVED,standing,0.19493588689617922,0.08717797887081344,0.03799999999999997,5,2.14,0.06721927134351006,0.03006137202441842,0.004518430439952433,5,-0.26206896551724135,0.06721927134351006,0.03006137202441842,0.004518430439952433,5,0.26206896551724135,0.03886086008684737,0.017379104963659818,0.0015101664466895266,5,-0.13339218495472757,0.03886086008684737,0.017379104963659818,0.0015101664466895266,5,0.13339218495472757,0.06721927134351005,0.030061372024418418,0.004518430439952432,5,-0.26206896551724135,0.06721927134351005,0.030061372024418418,0.004518430439952432,5,0.26206896551724135,0.11943185359800051,0.053411548664786396,0.01426396765385423,5,1.363840579710145,0.11943185359800051,0.053411548664786396,0.01426396765385423,5,0.3638405797101449,0.19493588689617922,0.08717797887081344,0.03799999999999997,5,-0.76
S022,2,Floor level,2.9,ROVED,standing,0.22360679774997896,0.09999999999999999,0.05,5,3.1,0.07710579232757896,0.034482758620689655,0.005945303210463733,5,0.06896551724137934,0.07710579232757896,0.034482758620689655,0.005945303210463733,5,0.06896551724137934,0.02993951449788581,0.01338935792612263,8.963745283691146e-4,5,0.02811261474682901,0.02993951449788581,0.01338935792612263,8.963745283691146e-4,5,0.02811261474682901,0.07710579232757891,0.034482758620689634,0.005945303210463727,5,0.06896551724137936,0.07710579232757891,0.034482758620689634,0.005945303210463727,5,0.06896551724137936,0.07710579232757891,0.034482758620689634,0.005945303210463727,5,1.0689655172413794,0.07710579232757891,0.034482758620689634,0.005945303210463727,5,0.06896551724137936,0.22360679774997896,0.09999999999999999,0.05,5,0.2000000000000001
S014,4,Ear level,4.2,ROVED,standing,0.27386127875258304,0.12247448713915889,0.075,5,0.7,0.06520506636966264,0.029160592175990218,0.00425170068027211,5,-0.8333333333333333,0.06520506636966264,0.029160592175990218,0.00425170068027211,5,0.8333333333333333,0.16488091911084488,0.07373698866489867,0.02718571748683697,5,-0.8038672877962892,0.16488091911084488,0.07373698866489867,0.02718571748683697,5,0.8038672877962892,0.06520506636966264,0.029160592175990218,0.00425170068027211,5,-0.8333333333333333,0.06520506636966264,0.029160592175990218,0.00425170068027211,5,0.8333333333333333,2.300434741521698,1.0287856919689349,5.292000000000001,5,6.720000000000001,2.300434741521698,1.0287856919689349,5.292000000000001,5,5.720000000000001,0.27386127875258304,0.12247448713915889,0.075,5,-3.5
S001,5,Ear level,4.2,ROVED,standing,0.27064737205448713,0.12103718436910202,0.07325,5,0.5700000000000001,0.06443985048916362,0.028818377230738584,0.004152494331065761,5,-0.8642857142857143,0.06443985048916362,0.028818377230738584,0.004152494331065761,5,0.8642857142857143,0.21406432551948176,0.09573247668384084,0.045823535460110656,5,-0.9077222119985916,0.21406432551948176,0.09573247668384084,0.045823535460110656,5,0.9077222119985916,0.06443985048916362,0.028818377230738584,0.004152494331065761,5,-0.8642857142857143,0.06443985048916362,0.028818377230738584,0.004152494331065761,5,0.8642857142857143,4.6887521468099465,2.0968737059830227,21.98439669421488,5,8.934545454545454,4.6887521468099465,2.0968737059830227,21.98439669421488,5,7.934545454545455,0.2706473720544872,0.12103718436910205,0.07325000000000001,5,-3.6300000000000003
S002,5,Ear level,4.2,ROVED,standing,0.5167204273105526,0.2109502310972899,0.267,6,1.35,0.12302867316917916,0.05022624549935473,0.015136054421768705,6,-0.6785714285714286,0.12302867316917916,0.05022624549935473,0.015136054421768705,6,0.6785714285714286,0.24528271761642648,0.10013625014723658,0.06016361156129961,6,-0.5370925800301815,0.24528271761642648,0.10013625014723658,0.06016361156129961,6,0.5370925800301815,0.12302867316917916,0.05022624549935473,0.015136054421768705,6,-0.6785714285714286,0.12302867316917916,0.05022624549935473,0.015136054421768705,6,0.6785714285714286,3.1744986451333665,1.2959836449555464,10.07744164795358,6,4.070344129554656,3.1744986451333665,1.2959836449555464,10.07744164795358,6,3.070344129554656,0.5167204273105526,0.2109502310972899,0.267,6,-2.85
S003,5,Ear level,4.2,ROVED,standing,5.656854249492381,2.5298221281347035,32,5,8,1.3468700594029477,0.6023386019368341,1.8140589569160999,5,0.9047619047619048,0.8041840698127447,0.35964204930474675,0.6467120181405895,5,1.3238095238095238,0.42712077978721674,0.19101421964138696,0.1824321605260401,5,0.14222456421286456,0.08784613741061205,0.039285986962183175,0.007716943857964134,5,0.4,1.3468700594029477,0.6023386019368341,1.8140589569160996,5,0.9047619047619047,0.8041840698127447,0.35964204930474675,0.6467120181405894,5,1.3238095238095238,0.5341893640311371,0.23889674616620074,0.28535827664399077,5,2.5542857142857143,0.5341893640311371,0.23889674616620074,0.28535827664399077,5,1.5542857142857143,5.656854249492381,2.5298221281347035,32,5,3.8
S004,5,Ear level,4.2,ROVED,standing,0.5377421934967227,0.26887109674836135,0.28916666666666674,4,2.675,0.1280338555944578,0.0640169277972289,0.016392668178382468,4,-0.36309523809523814,0.1280338555944578,0.0640169277972289,0.016392668178382468,4,0.36309523809523814,0.09156687270364301,0.045783436351821506,0.008384492176725164,4,-0.20293898105400368,0.09156687270364301,0.045783436351821506,0.008384492176725164,4,0.20293898105400368,0.12803385559445776,0.06401692779722888,0.016392668178382464,4,-0.36309523809523814,0.12803385559445776,0.06401692779722888,0.016392668178382464,4,0.36309523809523814,0.3544560092592592,0.1772280046296296,0.12563906250000004,4,1.623125,0.3544560092592592,0.1772280046296296,0.12563906250000004,4,0.623125,0.5377421934967227,0.26887109674836135,0.28916666666666674,4,-1.5250000000000001
S005,5,Ear level,4.2,ROVED,standing,0.5,0.22360679774997896,0.25,5,2.5,0.11904761904761904,0.053239713749994984,0.014172335600907028,5,-0.40476190476190477,0.11904761904761904,0.053239713749994984,0.014172335600907028,5,0.40476190476190477,0.0881348304465983,0.03941509441280239,0.007767748337850629,5,-0.2324007885100355,0.0881348304465983,0.03941509441280239,0.007767748337850629,5,0.2324007885100355,0.11904761904761907,0.053239713749995,0.014172335600907034,5,-0.40476190476190477,0.11904761904761907,0.053239713749995,0.014172335600907034,5,0.40476190476190477,0.3513972111443118,0.15714961024450558,0.12348000000000006,5,1.736,0.3513972111443118,0.15714961024450558,0.12348000000000006,5,0.736,0.5,0.22360679774997896,0.25,5,-1.7000000000000002
S006,5,Ear level,4.2,ROVED,standing,0.983192080250175,0.4013864859597432,0.9666666666666667,6,1.8333333333333333,0.23409335244051782,0.09556821094279598,0.05479969765684049,6,-0.5634920634920635,0.23409335244051782,0.09556821094279598,0.05479969765684049,6,0.5634920634920635,0.23802952114752415,0.09717514508840867,0.05665805293771965,6,-0.41403720621401613,0.23802952114752415,0.09717514508840867,0.05665805293771965,6,0.41403720621401613,0.23409335244051785,0.095568210942796,0.05479969765684051,6,-0.5634920634920635,0.23409335244051785,0.095568210942796,0.05479969765684051,6,0.5634920634920635,1.4288690166235207,0.5833333333333335,2.041666666666667,6,2.916666666666667,1.4288690166235207,0.5833333333333335,2.041666666666667,6,1.9166666666666667,0.983192080250175,0.4013864859597432,0.9666666666666667,6,-2.3666666666666667
S007,5,Ear level,4.2,ROVED,standing,0.7416198487095663,0.33166247903553997,0.55,5,3.1,0.17657615445465863,0.0789672569132238,0.031179138321995464,5,-0.2619047619047619,0.17657615445465863,0.0789672569132238,0.031179138321995464,5,0.2619047619047619,0.11297101429987219,0.050522173492323005,0.012762450071941928,5,-0.14296918224159166,0.11297101429987219,0.050522173492323005,0.012762450071941928,5,0.14296918224159166,0.17657615445465863,0.0789672569132238,0.03117913832199546,5,-0.2619047619047619,0.17657615445465863,0.0789672569132238,0.03117913832199546,5,0.2619047619047619,0.40249223594996214,0.18,0.162,5,1.43,0.40249223594996214,0.18,0.162,5,0.43000000000000005,0.7416198487095663,0.33166247903553997,0.55,5,-1.1
S008,5,Ear level,4.2,ROVED,standing,0.816496580927726,0.408248290463863,0.6666666666666666,4,3,0.19440394783993475,0.09720197391996738,0.037792894935752074,4,-0.28571428571428575,0.19440394783993475,0.09720197391996738,0.037792894935752074,4,0.28571428571428575,0.12377893504538745,0.061889467522693725,0.015321224760970245,4,-0.15891616629008334,0.12377893504538745,0.061889467522693725,0.015321224760970245,4,0.15891616629008334,0.19440394783993475,0.09720197391996738,0.037792894935752074,4,-0.2857142857142857,0.19440394783993475,0.09720197391996738,0.037792894935752074,4,0.2857142857142857,0.44040700872412714,0.22020350436206357,0.19395833333333337,4,1.4875,0.44040700872412714,0.22020350436206357,0.19395833333333337,4,0.4875,0.816496580927726,0.408248290463863,0.6666666666666666,4,-1.2000000000000002
S009,5,Ear level,4.2,ROVED,standing,0.4636809247747852,0.2073644135332772,0.215,5,1.4,0.11040022018447264,0.049372479412685036,0.012188208616780041,5,-0.6666666666666666,0.11040022018447264,0.049372479412685036,0.012188208616780041,5,0.6666666666666666,0.14775500485696483,0.06607804697519698,0.021831541460281698,5,-0.4968793979659369,0.14775500485696483,0.06607804697519698,0.021831541460281698,5,0.4968793979659369,0.11040022018447262,0.04937247941268503,0.012188208616780037,5,-0.6666666666666667,0.11040022018447262,0.04937247941268503,0.012188208616780037,5,0.6666666666666667,1.10622265658238,0.49471781167372136,1.2237285659361783,5,3.287450980392157,1.10622265658238,0.49471781167372136,1.2237285659361783,5,2.287450980392157,0.46368092477478523,0.20736441353327723,0.21500000000000005,5,-2.8000000000000003
S010,5,Ear level,4.2,ROVED,standing,2.9189039038652846,1.1916375287812986,8.52,6,3.3,0.6949771199679249,0.2837232211384044,0.4829931972789115,6,-0.2142857142857143,0.2796985743921602,0.11418646484077903,0.07823129251700678,6,0.6190476190476191,0.4851000839370162,0.19804127997116333,0.23532209143570015,6,-0.3004551241295769,0.33738723214856314,0.1377377607489854,0.11383014441686844,6,0.43762606275001403,0.6949771199679249,0.2837232211384044,0.48299319727891143,6,-0.21428571428571433,0.2796985743921602,0.11418646484077903,0.07823129251700678,6,0.619047619047619,2.7530087195089212,1.1239111033716258,7.579057009692151,6,3.5199248120300752,2.7530087195089212,1.1239111033716258,7.579057009692151,6,2.5199248120300752,2.9189039038652846,1.1916375287812986,8.52,6,-0.9000000000000002
S011,5,Ear level,4.2,ROVED,standing,0.4183300132670378,0.18708286933869706,0.175,5,2.6,0.09960238411119945,0.04454354031873739,0.009920634920634918,5,-0.380952380952381,0.09960238411119945,0.04454354031873739,0.009920634920634918,5,0.380952380952381,0.07275920669464844,0.032538906431638336,0.0052939021588345745,5,-0.2130187859084242,0.07275920669464844,0.032538906431638336,0.0052939021588345745,5,0.2130187859084242,0.09960238411119948,0.044543540318737404,0.009920634920634924,5,-0.38095238095238093,0.09960238411119948,0.044543540318737404,0.009920634920634924,5,0.38095238095238093,0.28691462144686886,0.12831211945876356,0.08232000000000005,5,1.6520000000000001,0.28691462144686886,0.12831211945876356,0.08232000000000005,5,0.652,0.4183300132670378,0.18708286933869706,0.175,5,-1.6
S012,5,Ear level,4.2,ROVED,standing,4.031128874149275,2.0155644370746373,16.25,4,5.75,0.9597925890831607,0.47989629454158034,0.9212018140589568,4,0.369047619047619,0.5517442964884032,0.2758721482442016,0.30442176870748294,4,0.7738095238095237,0.4505935545825005,0.22529677729125025,0.20303455143129287,4,0.003038204182076026,0.24897845598105592,0.12448922799052796,0.061990271542710605,4,0.3252574989159953,0.9597925890831607,0.47989629454158034,0.9212018140589568,4,0.369047619047619,0.5517442964884032,0.2758721482442016,0.30442176870748294,4,0.7738095238095237,1.3300489238496873,0.6650244619248437,1.7690301398337114,4,2.3839285714285716,1.3300489238496873,0.6650244619248437,1.7690301398337114,4,1.3839285714285714,4.031128874149275,2.0155644370746373,16.25,4,1.5499999999999998
S013,5,Ear level,4.2,ROVED,standing,0.8848728722251575,0.3957271787481875,0.783,5,1.04,0.21068401719646604,0.09422075684480655,0.0443877551020408,5,-0.7523809523809524,0.21068401719646604,0.09422075684480655,0.0443877551020408,5,0.7523809523809524,0.4339710493590043,0.19407775332673002,0.18833087168175536,5,-0.7630432912651043,0.4339710493590043,0.19407775332673002,0.18833087168175536,5,0.7630432912651043,0.21068401719646604,0.09422075684480655,0.0443877551020408,5,-0.7523809523809524,0.21068401719646604,0.09422075684480655,0.0443877551020408,5,0.7523809523809524,7.715892689767011,3.450652112282546,59.535,5,8.4,7.715892689767011,3.450652112282546,59.535,5,7.4,0.8848728722251575,0.3957271787481875,0.7829999999999999,5,-3.16
S015,5,Ear level,4.2,ROVED,standing,1.0490471867366118,0.46914816422959593,1.1004999999999998,5,2.9899999999999998,0.24977313969919335,0.11170194386418954,0.06238662131519275,5,-0.2880952380952382,0.24977313969919335,0.11170194386418954,0.06238662131519275,5,0.2880952380952382,0.19489813349054377,0.08716109503453684,0.037985282438097824,5,-0.17719726218150733,0.19489813349054377,0.08716109503453684,0.037985282438097824,5,0.17719726218150733,0.2497731396991933,0.11170194386418951,0.06238662131519272,5,-0.2880952380952381,0.2497731396991933,0.11170194386418951,0.06238662131519272,5,0.2880952380952381,0.9009386453904562,0.4029120109299275,0.8116904427579902,5,1.6492577597840756,0.9009386453904562,0.4029120109299275,0.8116904427579902,5,0.6492577597840756,1.049047186736612,0.46914816422959604,1.1005,5,-1.2100000000000004
S016,5,Ear level,4.2,ROVED,standing,0.23874672772626646,0.10677078252031312,0.05700000000000001,5,1.42,0.05684445898244438,0.025421614885788833,0.003231292517006802,5,-0.661904761904762,0.05684445898244438,0.025421614885788833,0.003231292517006802,5,0.661904761904762,0.06955528140001532,0.0311060674809122,0.004837937170635318,5,-0.47556294743384336,0.06955528140001532,0.0311060674809122,0.004837937170635318,5,0.47556294743384336,0.05684445898244441,0.025421614885788844,0.0032312925170068047,5,-0.6619047619047619,0.05684445898244441,0.025421614885788844,0.0032312925170068047,5,0.6619047619047619,0.45802652452987114,0.20483568886935336,0.20978829717291264,5,3.018974358974359,0.45802652452987114,0.20483568886935336,0.20978829717291264,5,2.018974358974359,0.23874672772626637,0.10677078252031308,0.05699999999999997,5,-2.7800000000000002
S017,5,Ear level,4.2,ROVED,standing,1.140175425099138,0.5099019513592785,1.3,5,4.4,0.2714703393093186,0.12140522651411392,0.07369614512471655,5,0.047619047619047575,0.1628822035855911,0.07284313590846833,0.026530612244897948,5,0.2,0.11360553151279244,0.05080593821651968,0.012906216790304077,5,0.008423208021149466,0.06489557767367614,0.0290221846234915,0.004211436001600133,5,0.08382586154839515,0.2714703393093186,0.12140522651411392,0.07369614512471656,5,0.0476190476190476,0.16288220358559113,0.07284313590846835,0.026530612244897955,5,0.2,0.1833719810841122,0.08200644297457609,0.033625283446712007,5,1.223809523809524,0.1833719810841122,0.08200644297457609,0.033625283446712007,5,0.22380952380952382,1.140175425099138,0.5099019513592785,1.3,5,0.19999999999999982
S018,5,Ear level,4.2,ROVED,standing,1.0327955589886444,0.4216370213557839,1.0666666666666667,6,4.333333333333333,0.24590370452110583,0.10038976698947237,0.06046863189720333,6,0.03174603174603171,0.049180740904221205,0.02007795339789449,0.002418745275888137,6,0.2222222222222222,0.11456220168547829,0.046769822989872804,0.013124498055024206,6,0.0017711307326662244,0.03635818460674012,0.014843166710071194,0.001321917587897794,6,0.0991898211848249,0.24590370452110583,0.10038976698947237,0.06046863189720332,6,0.031746031746031744,0.049180740904221164,0.020077953397894473,0.0024187452758881326,6,0.2222222222222222,0.10819762998928653,0.044171497475367826,0.011706727135298555,6,1.2603174603174603,0.10819762998928653,0.044171497475367826,0.011706727135298555,6,0.2603174603174603,1.0327955589886444,0.4216370213557839,1.0666666666666667,6,0.13333333333333316
S019,5,Ear level,4.2,ROVED,standing,4.056229776528938,1.8140011025354972,16.453,5,4.16,0.965768994411652,0.43190502441321366,0.9327097505668934,5,-0.009523809523809554,0.5104908491143386,0.2282984481022499,0.26060090702947847,5,0.7333333333333333,0.679632501321109,0.30394089453444306,0.4619003368519871,5,-0.311988790244443,0.4893871181601243,0.21886057270375195,0.2394997514210715,5,0.5246498580795801,0.965768994411652,0.43190502441321366,0.9327097505668934,5,-0.009523809523809535,0.5104908491143386,0.2282984481022499,0.2606009070294784,5,0.7333333333333334,5.629296645729693,2.5174979930726287,31.688980725623576,5,5.451904761904761,5.629296645729693,2.5174979930726287,31.688980725623576,5,4.451904761904761,4.056229776528938,1.8140011025354972,16.453,5,-0.040000000000000216
S020,5,Ear level,4.2,ROVED,standing,0.7071067811865476,0.3535533905932738,0.5,4,1.5,0.16835875742536843,0.08417937871268422,0.02834467120181405,4,-0.6428571428571429,0.16835875742536843,0.08417937871268422,0.02834467120181405,4,0.6428571428571429,0.2863297245355829,0.14316486226779146,0.0819847111526228,4,-0.5039689767179849,0.2863297245355829,0.14316486226779146,0.0819847111526228,4,0.5039689767179849,0.16835875742536843,0.08417937871268422,0.02834467120181405,4,-0.6428571428571428,0.16835875742536843,0.08417937871268422,0.02834467120181405,4,0.6428571428571428,3.0512292604784714,1.5256146302392357,9.31,4,3.85,3.0512292604784714,1.5256146302392357,9.31,4,2.85,0.7071067811865476,0.3535533905932738,0.5,4,-2.7
S021,5,Ear level,4.2,ROVED,standing,0.1949358868961793,0.08717797887081348,0.03800000000000001,5,2.94,0.046413306403852224,0.020756661635907975,0.00215419501133787,5,-0.30000000000000004,0.046413306403852224,0.020756661635907975,0.00215419501133787,5,0.30000000000000004,0.02881946762068173,0.012888457735039693,8.305617139395226e-4,5,-0.155666433745813,0.02881946762068173,0.012888457735039693,8.305617139395226e-4,5,0.155666433745813,0.04641330640385219,0.02075666163590796,0.0021541950113378667,5,-0.3,0.04641330640385219,0.02075666163590796,0.0021541950113378667,5,0.3,0.09513838199378341,0.04254717788148833,0.009051311728395052,5,1.433611111111111,0.09513838199378341,0.04254717788148833,0.009051311728395052,5,0.43361111111111106,0.1949358868961793,0.08717797887081348,0.03800000000000001,5,-1.2600000000000002
S022,5,Ear level,4.2,ROVED,standing,0.993310961716756,0.40551750201988135,0.9866666666666667,6,2.7666666666666666,0.23650260993256095,0.09655178619520985,0.055933484504913075,6,-0.3412698412698413,0.1890822006673856,0.07719248517960528,0.03575207860922147,6,0.3650793650793651,0.14505252476947508,0.05921744526460535,0.021040234941999185,6,-0.20245171551103008,0.1267582115471845,0.05174882316639478,0.01606764419464078,6,0.2124394566368445,0.23650260993256095,0.09655178619520985,0.055933484504913075,6,-0.3412698412698413,0.1890822006673856,0.07719248517960528,0.03575207860922148,6,0.36507936507936506,0.4654744400102384,0.1900291443888038,0.21666645430284504,6,1.687711213517665,0.4654744400102384,0.1900291443888038,0.21666645430284504,6,0.6877112135176652,0.993310961716756,0.40551750201988135,0.9866666666666667,6,-1.4333333333333336
S001,2,Floor level,4.2,ROVED,standing,0.0875595035770913,0.03574601764921203,0.007666666666666665,6,0.26666666666666666,0.02084750085168844,0.008510956583145735,4.3461829176115024e-4,6,-0.9365079365079365,0.02084750085168844,0.008510956583145735,4.3461829176115024e-4,6,0.9365079365079365,0.19924092554948902,0.08133976724601671,0.03969694641381703,6,-1.2276873208676837,0.19924092554948902,0.08133976724601671,0.03969694641381703,6,1.2276873208676837,0.0208475008516884,0.008510956583145718,4.3461829176114845e-4,6,-0.9365079365079365,0.0208475008516884,0.008510956583145718,4.3461829176114845e-4,6,0.9365079365079365,11.468216949465164,4.681879964287852,131.52000000000007,6,18.8,11.468216949465164,4.681879964287852,131.52000000000007,6,17.8,0.08755950357709143,0.03574601764921208,0.007666666666666686,6,-3.9333333333333336
S002,2,Floor level,4.2,ROVED,standing,0.27748873851023215,0.12409673645990855,0.077,5,1.42,0.06606874726434098,0.029546842014263937,0.0043650793650793634,5,-0.6619047619047619,0.06606874726434098,0.029546842014263937,0.0043650793650793634,5,0.6619047619047619,0.09185973115237149,0.04108092065031155,0.00843821020738597,5,-0.47832858731855715,0.09185973115237149,0.04108092065031155,0.00843821020738597,5,0.47832858731855715,0.06606874726434095,0.029546842014263924,0.004365079365079359,5,-0.6619047619047619,0.06606874726434095,0.029546842014263924,0.004365079365079359,5,0.6619047619047619,0.6951356729710685,0.31087412366967443,0.48321360383694023,5,3.06527149321267,0.6951356729710685,0.31087412366967443,0.48321360383694023,5,2.06527149321267,0.27748873851023226,0.12409673645990861,0.07700000000000004,5,-2.7800000000000002
S003,2,Floor level,4.2,ROVED,standing,3.9115214431215892,1.74928556845359,15.3,5,5.6,0.931314629314664,0.4164965639175214,0.8673469387755101,5,0.33333333333333326,0.6829640614974203,0.3054308135395157,0.4664399092970521,5,0.6571428571428571,0.29717754942872326,0.1329018403818858,0.08831449588446127,5,0.04364145983228572,0.15493640726401903,0.06928966776638774,0.02400529029588197,5,0.23098039199714865,0.9313146293146641,0.41649656391752143,0.8673469387755103,5,0.33333333333333337,0.6829640614974204,0.30543081353951573,0.4664399092970522,5,0.6571428571428571,0.6850029379085251,0.30634262679010593,0.4692290249433107,5,1.7952380952380953,0.6850029379085251,0.30634262679010593,0.4692290249433107,5,0.7952380952380953,3.9115214431215892,1.74928556845359,15.3,5,1.4
S004,2,Floor level,4.2,ROVED,standing,0.25,0.125,0.0625,4,2.375,0.059523809523809534,0.029761904761904767,0.0035430839002267584,4,-0.43452380952380953,0.059523809523809534,0.029761904761904767,0.0035430839002267584,4,0.43452380952380953,0.04845500650402822,0.02422750325201411,0.0023478876553054166,4,-0.24953678497787699,0.04845500650402822,0.02422750325201411,0.0023478876553054166,4,0.24953678497787699,0.059523809523809534,0.029761904761904767,0.0035430839002267584,4,-0.43452380952380953,0.059523809523809534,0.029761904761904767,0.0035430839002267584,4,0.43452380952380953,0.20999999999999996,0.10499999999999998,0.044099999999999986,4,1.7850000000000001,0.20999999999999996,0.10499999999999998,0.044099999999999986,4,0.7850000000000001,0.25,0.125,0.0625,4,-1.8250000000000002
S005,2,Floor level,4.2,ROVED,standing,0.44721359549995793,0.18257418583505539,0.2,6,2.5,0.10647942749998998,0.043470044246441755,0.011337868480725622,6,-0.40476190476190477,0.10647942749998998,0.043470044246441755,0.011337868480725622,6,0.40476190476190477,0.07888333314686209,0.03220398590329783,0.006222580248358831,6,-0.23121887071267339,0.07888333314686209,0.03220398590329783,0.006222580248358831,6,0.23121887071267339,0.10647942749999,0.04347004424644176,0.011337868480725627,6,-0.40476190476190477,0.10647942749999,0.04347004424644176,0.011337868480725627,6,0.40476190476190477,0.3151296029678372,0.12865112168617546,0.09930666666666671,6,1.7266666666666668,0.3151296029678372,0.12865112168617546,0.09930666666666671,6,0.7266666666666667,0.44721359549995793,0.18257418583505539,0.2,6,-1.7000000000000002
S006,2,Floor level,4.2,ROVED,standing,0,0,0,5,3,0,0,0,5,-0.28571428571428575,0,0,0,5,0.28571428571428575,0,0,0,5,-0.146128035678238,0,0,0,5,0.146128035678238,0,0,0,5,-0.2857142857142857,0,0,0,5,0.2857142857142857,0,0,0,5,1.4,0,0,0,5,0.3999999999999999,0,0,0,5,-1.2000000000000002
S007,2,Floor level,4.2,ROVED,standing,0.570087712549569,0.25495097567963926,0.325,5,2.8,0.1357351696546593,0.06070261325705696,0.018424036281179137,5,-0.33333333333333337,0.1357351696546593,0.06070261325705696,0.018424036281179137,5,0.33333333333333337,0.09309452032968266,0.04163313515798131,0.008666589715413698,5,-0.18379317877277662,0.09309452032968266,0.04163313515798131,0.008666589715413698,5,0.18379317877277662,0.1357351696546593,0.06070261325705696,0.018424036281179137,5,-0.33333333333333337,0.1357351696546593,0.06070261325705696,0.018424036281179137,5,0.33333333333333337,0.3488266044899672,0.156,0.12168000000000001,5,1.556,0.3488266044899672,0.156,0.12168000000000001,5,0.556,0.570087712549569,0.25495097567963926,0.325,5,-1.4000000000000001
