subject,block,condition,target_distance,type,location,log_bias,log_bias_un,perc_dist_sd,perc_dist_sem,perc_dist_var,perc_dist_n,perc_dist,rel_bias_signed_sd,rel_bias_signed_sem,rel_bias_signed_var,rel_bias_signed_n,rel_bias_signed,rel_bias_unsigned_sd,rel_bias_unsigned_sem,rel_bias_unsigned_var,rel_bias_unsigned_n,rel_bias_unsigned,log_bias_sd,log_bias_sem,log_bias_var,log_bias_n,log_bias_sd_un,log_bias_sem_un,log_bias_var_un,log_bias_n_un,abs_bias_sd,abs_bias_sem,abs_bias_var,abs_bias_n,slope,intercepto
T014,5,Ear level,2,ROVED,sitting,-0.0752574989159953,0.0752574989159953,0.5,0.25,0.25,4,1.75,0.25,0.125,0.0625,4,-0.125,0.25,0.125,0.0625,4,0.125,0.1505149978319906,0.0752574989159953,0.022654764572364136,4,0.1505149978319906,0.0752574989159953,0.022654764572364136,4,0.5,0.25,0.25,4,0.45597310490927506,0.8995348623008199
T014,5,Ear level,2.9,ROVED,sitting,-0.18635574955663486,0.1922450522849174,0.7071067811865476,0.31622776601683794,0.5,5,2,0.24382992454708535,0.1090440572471855,0.059453032104637336,5,-0.31034482758620685,0.2202581989333974,0.09850246108334965,0.04851367419738406,5,0.32413793103448274,0.17212295911950268,0.07697572741592507,0.02962631305605399,5,0.16382672137668727,0.07326553710583814,0.02683919463703472,5,0.7071067811865476,0.31622776601683794,0.5,5,0.45597310490927506,0.8995348623008199
T014,5,Ear level,4.2,ROVED,sitting,-0.11300721055003493,0.11300721055003493,0.816496580927726,0.33333333333333337,0.6666666666666666,6,3.3333333333333335,0.19440394783993478,0.07936507936507937,0.03779289493575208,6,-0.2063492063492064,0.19440394783993478,0.07936507936507937,0.03779289493575208,6,0.2063492063492064,0.11937777086929663,0.0487357708767771,0.014251052177722287,6,0.11937777086929663,0.0487357708767771,0.014251052177722287,6,0.816496580927726,0.33333333333333337,0.6666666666666666,6,0.45597310490927506,0.8995348623008199
T014,5,Ear level,6,ROVED,sitting,-0.26689075023018616,0.26689075023018616,1.140175425099138,0.5099019513592785,1.3,5,3.4,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,-0.43333333333333335,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,0.43333333333333335,0.15000603882301664,0.06708473996874754,0.022501811683372376,5,0.15000603882301664,0.06708473996874754,0.022501811683372376,5,1.140175425099138,0.5099019513592785,1.3,5,0.45597310490927506,0.8995348623008199
T015,0,Floor level,2,NORMAL,sitting,-1.0214419939295738,1.0214419939295738,0.21908902300206645,0.09797958971132713,0.048,5,0.26,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,-0.87,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,0.87,0.3828416383943213,0.17121198561341916,0.14656772008844826,5,0.3828416383943213,0.17121198561341916,0.14656772008844826,5,0.2190890230020664,0.0979795897113271,0.04799999999999998,5,0.13506493506493503,-0.029870129870129672
T015,0,Floor level,2.9,NORMAL,sitting,-1.1129129957309467,1.1129129957309467,0.2309401076758503,0.11547005383792515,0.05333333333333333,4,0.3,0.07963451988822422,0.03981725994411211,0.006341656757827978,4,-0.896551724137931,0.07963451988822422,0.03981725994411211,0.006341656757827978,4,0.896551724137931,0.4035505201588744,0.2017752600794372,0.1628530223204981,4,0.4035505201588744,0.2017752600794372,0.1628530223204981,4,0.23094010767585024,0.11547005383792512,0.05333333333333331,4,0.13506493506493503,-0.029870129870129672
T015,0,Floor level,4.2,NORMAL,sitting,-0.9404309548965577,0.9404309548965577,0.34641016151377546,0.14142135623730953,0.12,6,0.6,0.08247860988423229,0.03367175148507371,0.006802721088435381,6,-0.8571428571428571,0.08247860988423229,0.03367175148507371,0.006802721088435381,6,0.8571428571428571,0.3655767840286188,0.1492460971129605,0.13364638502070741,6,0.3655767840286188,0.1492460971129605,0.13364638502070741,6,0.34641016151377557,0.14142135623730956,0.12000000000000006,6,0.13506493506493503,-0.029870129870129672
T015,0,Floor level,6,NORMAL,sitting,-0.9429329985725075,0.9429329985725075,0.3361547262794322,0.15033296378372907,0.113,5,0.76,0.0560257877132387,0.025055493963954845,0.0031388888888888885,5,-0.8733333333333334,0.0560257877132387,0.025055493963954845,0.0031388888888888885,5,0.8733333333333334,0.23888078505527932,0.10683073478042408,0.057064029468626556,5,0.23888078505527932,0.10683073478042408,0.057064029468626556,5,0.33615472627943227,0.1503329637837291,0.11300000000000004,5,0.13506493506493503,-0.029870129870129672
T015,2,Floor level,2,ROVED,sitting,-0.7129843661361406,0.7129843661361406,0.10954451150103323,0.0447213595499958,0.012000000000000002,6,0.4,0.0547722557505166,0.022360679774997894,0.0029999999999999988,6,-0.8,0.0547722557505166,0.022360679774997894,0.0029999999999999988,6,0.8,0.12151156451919394,0.04960688848655032,0.014765060311902233,6,0.12151156451919394,0.04960688848655032,0.014765060311902233,6,0.1095445115010332,0.04472135954999579,0.011999999999999995,6,0.08800773694390712,0.3802707930367508
T015,2,Floor level,2.9,ROVED,sitting,-0.6129129957309467,0.6129129957309467,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.75,0.09954314986028032,0.04977157493014016,0.009908838684106224,4,-0.7413793103448276,0.09954314986028032,0.04977157493014016,0.009908838684106224,4,0.7413793103448276,0.17379974903075138,0.08689987451537569,0.03020635276315217,4,0.17379974903075138,0.08689987451537569,0.03020635276315217,4,0.28867513459481287,0.14433756729740643,0.08333333333333333,4,0.08800773694390712,0.3802707930367508
T015,2,Floor level,4.2,ROVED,sitting,-0.6834552895306967,0.6834552895306967,0.22360679774997896,0.09999999999999999,0.05,5,0.9,0.053239713749995,0.02380952380952381,0.0028344671201814067,5,-0.7857142857142857,0.053239713749995,0.02380952380952381,0.0028344671201814067,5,0.7857142857142857,0.1346247067142258,0.06020599913279624,0.018123811657891314,5,0.1346247067142258,0.06020599913279624,0.018123811657891314,5,0.22360679774997896,0.09999999999999999,0.05,5,0.08800773694390712,0.3802707930367508
T015,2,Floor level,6,ROVED,sitting,-0.8985632486492361,0.8985632486492361,0.27386127875258304,0.12247448713915889,0.075,5,0.8,0.045643546458763805,0.02041241452319313,0.00208333333333333,5,-0.8666666666666667,0.045643546458763805,0.02041241452319313,0.00208333333333333,5,0.8666666666666667,0.16488091911084488,0.07373698866489867,0.02718571748683697,5,0.16488091911084488,0.07373698866489867,0.02718571748683697,5,0.27386127875258304,0.12247448713915889,0.075,5,0.08800773694390712,0.3802707930367508
T015,3,Ear level,2,NORMAL,sitting,-1.3010299956639813,1.3010299956639813,0,0,0,5,0.1,0,0,0,5,-0.95,0,0,0,5,0.95,0,0,0,5,0,0,0,5,0,0,0,5,0.11345675600994742,-0.12329925393755144
T015,3,Ear level,2.9,NORMAL,sitting,-1.2817800005005673,1.2817800005005673,0.05477225575051661,0.024494897427831782,0.0030000000000000005,5,0.16,0.01888698474155743,0.00844651635442474,3.5671819262782315e-4,5,-0.9448275862068966,0.01888698474155743,0.00844651635442474,3.5671819262782315e-4,5,0.9448275862068966,0.16488091911084488,0.07373698866489867,0.02718571748683697,5,0.16488091911084488,0.07373698866489867,0.02718571748683697,5,0.05477225575051666,0.024494897427831803,0.0030000000000000053,5,0.11345675600994742,-0.12329925393755144
T015,3,Ear level,4.2,NORMAL,sitting,-1.0038672877962893,1.0038672877962893,0.1341640786499874,0.06,0.018,5,0.44,0.03194382824999698,0.014285714285714278,0.0010204081632653051,5,-0.8952380952380952,0.03194382824999698,0.014285714285714278,0.0010204081632653051,5,0.8952380952380952,0.17796418207150638,0.07958800173440751,0.03167125010038027,5,0.17796418207150638,0.07958800173440751,0.03167125010038027,5,0.1341640786499873,0.05999999999999996,0.017999999999999978,5,0.11345675600994742,-0.12329925393755144
T015,3,Ear level,6,NORMAL,sitting,-1.0693376415135885,1.0693376415135885,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,0.52,0.01825741858350552,0.008164965809277253,3.333333333333326e-4,5,-0.9133333333333333,0.01825741858350552,0.008164965809277253,3.333333333333326e-4,5,0.9133333333333333,0.08697768489861292,0.038897603191771074,0.007565117670322397,5,0.08697768489861292,0.038897603191771074,0.007565117670322397,5,0.1095445115010332,0.04898979485566355,0.011999999999999995,5,0.11345675600994742,-0.12329925393755144
T015,5,Ear level,2,ROVED,sitting,-1.1862237421184374,1.1862237421184374,0.19685019685029528,0.08803408430829504,0.03875,5,0.2,0.09842509842514763,0.044017042154147513,0.009687499999999998,5,-0.9,0.09842509842514763,0.044017042154147513,0.009687499999999998,5,0.9,0.4559439373376549,0.20390432756318017,0.20788487399496342,5,0.4559439373376549,0.20390432756318017,0.20788487399496342,5,0.19685019685029526,0.08803408430829503,0.03874999999999999,5,0.18453532283319504,-0.16745417702864432
T015,5,Ear level,2.9,ROVED,sitting,-1.2876554968149514,1.2876554968149514,0.2,0.1,0.04,4,0.2,0.06896551724137928,0.03448275862068964,0.004756242568370983,4,-0.9310344827586207,0.06896551724137928,0.03448275862068964,0.004756242568370983,4,0.9310344827586207,0.34948500216800943,0.17474250108400471,0.12213976674037355,4,0.34948500216800943,0.17474250108400471,0.12213976674037355,4,0.19999999999999996,0.09999999999999998,0.03999999999999998,4,0.18453532283319504,-0.16745417702864432
T015,5,Ear level,4.2,ROVED,sitting,-0.7084430368523567,0.7084430368523567,0.4183300132670378,0.18708286933869706,0.175,5,0.9,0.09960238411119945,0.04454354031873739,0.009920634920634917,5,-0.7857142857142857,0.09960238411119945,0.04454354031873739,0.009920634920634917,5,0.7857142857142857,0.20973577181777867,0.09379668861958754,0.043989093979999325,5,0.20973577181777867,0.09379668861958754,0.043989093979999325,5,0.4183300132670378,0.18708286933869706,0.175,5,0.18453532283319504,-0.16745417702864432
T015,5,Ear level,6,ROVED,sitting,-1.0026158314210865,1.0026158314210865,0.5192943930629972,0.21200104821543794,0.26966666666666667,6,0.8166666666666667,0.08654906551049957,0.03533350803590634,0.007490740740740745,6,-0.8638888888888889,0.08654906551049957,0.03533350803590634,0.007490740740740745,6,0.8638888888888889,0.4476838672411297,0.1827661734694422,0.2004208449879734,6,0.4476838672411297,0.1827661734694422,0.2004208449879734,6,0.5192943930629974,0.21200104821543803,0.26966666666666683,6,0.18453532283319504,-0.16745417702864432
T016,0,Floor level,2,NORMAL,sitting,-0.3010299956639812,0.3010299956639812,0,0,0,5,1,0,0,0,5,-0.5,0,0,0,5,0.5,0,0,0,5,0,0,0,5,0,0,0,5,0.5365202173712813,0.5829695127567461
T016,0,Floor level,2.9,NORMAL,sitting,-0.05571324680156611,0.07338115498641377,0.5477225575051661,0.24494897427831777,0.3,5,2.6,0.18886984741557453,0.08446516354424752,0.0356718192627824,5,-0.10344827586206892,0.15109587793245957,0.067572130835398,0.022829964328180723,5,0.14482758620689656,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.0803206350029971,0.03592047997253011,0.006451404407284684,5,0.5477225575051661,0.24494897427831777,0.3,5,0.5365202173712813,0.5829695127567461
T016,0,Floor level,4.2,NORMAL,sitting,-0.08365866737408806,0.08365866737408806,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,3.5,0.13746434980705377,0.06873217490352689,0.01889644746787604,4,-0.1666666666666667,0.13746434980705377,0.06873217490352689,0.01889644746787604,4,0.1666666666666667,0.07213341321301371,0.036066706606506856,0.005203229301759381,4,0.07213341321301371,0.036066706606506856,0.005203229301759381,4,0.5773502691896257,0.28867513459481287,0.3333333333333333,4,0.5365202173712813,0.5829695127567461
T016,0,Floor level,6,NORMAL,sitting,-0.2679091705357781,0.2679091705357781,0.816496580927726,0.33333333333333337,0.6666666666666666,6,3.3333333333333335,0.13608276348795434,0.05555555555555556,0.018518518518518517,6,-0.4444444444444444,0.13608276348795434,0.05555555555555556,0.018518518518518517,6,0.4444444444444444,0.11937777086929661,0.04873577087677709,0.014251052177722283,6,0.11937777086929661,0.04873577087677709,0.014251052177722283,6,0.816496580927726,0.33333333333333337,0.6666666666666666,6,0.5365202173712813,0.5829695127567461
T016,2,Floor level,2,ROVED,sitting,-0.04997549464331998,0.19084850188786498,1.02469507659596,0.458257569495584,1.05,5,2.1,0.51234753829798,0.229128784747792,0.2625,5,0.05,0.33541019662496846,0.15,0.1125,5,0.35,0.320937979158448,0.1435278275919401,0.10300118646630843,5,0.24615886274174867,0.11008559007091805,0.06059418570631106,5,1.02469507659596,0.458257569495584,1.05,5,0.31891866998249946,1.6502486874827311
T016,2,Floor level,2.9,ROVED,sitting,-0.07332237270713424,0.1345996273375094,1.0327955589886444,0.4216370213557839,1.0666666666666667,6,2.6666666666666665,0.3561363996512567,0.14539207632958068,0.12683313515655964,6,-0.0804597701149425,0.25433226089083827,0.10383071071849394,0.06468489892984541,6,0.2413793103448276,0.21342460675968722,0.08713023085256454,0.04555006277052713,6,0.17395687845709387,0.07101759824453859,0.030260995562536128,6,1.0327955589886444,0.4216370213557839,1.0666666666666667,6,0.31891866998249946,1.6502486874827311
T016,2,Floor level,4.2,ROVED,sitting,-0.1474767936499146,0.18533715061897377,1.5,0.75,2.25,4,3.25,0.35714285714285715,0.17857142857142858,0.12755102040816327,4,-0.22619047619047622,0.2408569984998971,0.12042849924994856,0.05801209372637944,4,0.32142857142857145,0.20561739716520777,0.10280869858260389,0.0422785140169948,4,0.1596180055776725,0.07980900278883625,0.02547790770459389,4,1.5,0.75,2.25,4,0.31891866998249946,1.6502486874827311
T016,2,Floor level,6,ROVED,sitting,-0.26689075023018616,0.26689075023018616,1.140175425099138,0.5099019513592785,1.3,5,3.4,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,-0.43333333333333335,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,0.43333333333333335,0.15000603882301664,0.06708473996874754,0.022501811683372376,5,0.15000603882301664,0.06708473996874754,0.022501811683372376,5,1.140175425099138,0.5099019513592785,1.3,5,0.31891866998249946,1.6502486874827311
T016,3,Ear level,2,NORMAL,sitting,-0.1806179973983887,0.1806179973983887,0.5477225575051661,0.24494897427831777,0.3,5,1.4,0.27386127875258304,0.12247448713915889,0.075,5,-0.3,0.27386127875258304,0.12247448713915889,0.075,5,0.3,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.16488091911084485,0.07373698866489865,0.02718571748683696,5,0.5477225575051661,0.24494897427831777,0.3,5,0.6167449571704894,0.6717877866814019
T016,3,Ear level,2.9,NORMAL,sitting,-0.02049499499042987,0.04405220590356007,0.44721359549995793,0.19999999999999998,0.2,5,2.8,0.1542115846551579,0.06896551724137931,0.023781212841854932,5,-0.03448275862068962,0.12336926772412629,0.05517241379310343,0.01521997621878715,5,0.08965517241379312,0.07875040509840574,0.03521825181113625,0.006201626303163008,5,0.06558152385789098,0.029328949082853696,0.004300936271523123,5,0.44721359549995793,0.19999999999999998,0.2,5,0.6167449571704894,0.6717877866814019
T016,3,Ear level,4.2,NORMAL,sitting,-0.04617704639159808,0.04617704639159808,0.44721359549995793,0.19999999999999998,0.2,5,3.8,0.10647942749998998,0.047619047619047616,0.011337868480725623,5,-0.09523809523809527,0.10647942749998998,0.047619047619047616,0.011337868480725623,5,0.09523809523809527,0.05587430161582003,0.024987747321659984,0.0031219375810556285,5,0.05587430161582003,0.024987747321659984,0.0031219375810556285,5,0.44721359549995793,0.19999999999999998,0.2,5,0.6167449571704894,0.6717877866814019
T016,3,Ear level,6,NORMAL,sitting,-0.17609125905568127,0.17609125905568127,0,0,0,5,4,0,0,0,5,-0.3333333333333333,0,0,0,5,0.3333333333333333,0,0,0,5,0,0,0,5,0,0,0,5,0.6167449571704894,0.6717877866814019
T016,5,Ear level,2,ROVED,sitting,-0.3218531184320312,0.38055020478392493,1.036822067666386,0.4232808366400098,1.075,6,1.25,0.518411033833193,0.2116404183200049,0.26875,6,-0.375,0.29226129861250305,0.11931517552730296,0.08541666666666667,6,0.5416666666666666,0.3427883633416431,0.13994276332513134,0.1175038620424423,6,0.26082374857831747,0.10648084946947454,0.06802902782244537,6,1.036822067666386,0.4232808366400098,1.075,6,0.6936999171041726,0.8437828129317485
T016,5,Ear level,2.9,ROVED,sitting,0.013644250443365147,0.19860344960294757,1.51657508881031,0.6782329983125267,2.3,5,3.4,0.522956927175969,0.23387344769397475,0.2734839476813317,5,0.17241379310344832,0.27326362422288203,0.12220720790806447,0.07467300832342448,5,0.4344827586206897,0.2775225729325231,0.12411186767355295,0.0770187784870876,5,0.16717452768604138,0.07476272160248182,0.027947322707051015,5,1.51657508881031,0.6782329983125267,2.3,5,0.6936999171041726,0.8437828129317485
T016,5,Ear level,4.2,ROVED,sitting,0.07572071393811834,0.07572071393811834,0,0,0,4,5,0,0,0,4,0.19047619047619044,0,0,0,4,0.19047619047619044,0,0,0,4,0,0,0,4,0,0,0,4,0.6936999171041726,0.8437828129317485
T016,5,Ear level,6,ROVED,sitting,-0.16231500117411868,0.16231500117411868,0.8366600265340756,0.3741657386773941,0.7,5,4.2,0.13944333775567927,0.06236095644623236,0.019444444444444445,5,-0.3,0.13944333775567927,0.06236095644623236,0.019444444444444445,5,0.3,0.09143831628702613,0.040892458193183316,0.008360965685406228,5,0.09143831628702613,0.040892458193183316,0.008360965685406228,5,0.8366600265340756,0.3741657386773941,0.7,5,0.6936999171041726,0.8437828129317485
T017,0,Floor level,2,NORMAL,sitting,0.06722250675979063,0.1088687522958906,0.6645800679125629,0.2713136766016618,0.44166666666666665,6,2.4166666666666665,0.3322900339562814,0.1356568383008309,0.11041666666666666,6,0.20833333333333334,0.24579802006254375,0.1003466214899358,0.06041666666666667,6,0.2916666666666667,0.12768781458095577,0.052128332015741914,0.016304177992460537,6,0.08662522853527066,0.03536460146056569,0.00750393021878787,6,0.6645800679125629,0.2713136766016618,0.44166666666666665,6,1.2765036382057653,0.8728654324399041
T017,0,Floor level,2.9,NORMAL,sitting,0.24641561097109907,0.24641561097109907,1.0954451150103321,0.48989794855663554,1.2,5,5.2,0.377739694831149,0.168930327088495,0.14268727705112957,5,0.7931034482758621,0.377739694831149,0.168930327088495,0.14268727705112957,5,0.7931034482758621,0.08697768489861286,0.03889760319177105,0.007565117670322388,5,0.08697768489861286,0.03889760319177105,0.007565117670322388,5,1.095445115010332,0.4898979485566355,1.1999999999999995,5,1.2765036382057653,0.8728654324399041
T017,0,Floor level,4.2,NORMAL,sitting,0.24504552840743105,0.24504552840743105,0.5477225575051661,0.24494897427831777,0.3,5,7.4,0.13041013273932522,0.05832118435198041,0.017006802721088426,5,0.7619047619047619,0.13041013273932522,0.05832118435198041,0.017006802721088426,5,0.7619047619047619,0.03176349751332258,0.014205067928586964,0.0010089197742788496,5,0.03176349751332258,0.014205067928586964,0.0010089197742788496,5,0.5477225575051661,0.24494897427831777,0.3,5,1.2765036382057653,0.8728654324399041
T017,0,Floor level,6,NORMAL,sitting,0.1087308937313019,0.1087308937313019,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,7.75,0.15957118462605635,0.07978559231302818,0.025462962962962965,4,0.29166666666666663,0.15957118462605635,0.07978559231302818,0.025462962962962965,4,0.29166666666666663,0.05257355386615872,0.02628677693307936,0.002763978566117893,4,0.05257355386615872,0.02628677693307936,0.002763978566117893,4,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,1.2765036382057653,0.8728654324399041
T017,2,Floor level,2,ROVED,sitting,0.2954242509439325,0.2954242509439325,0.7071067811865476,0.31622776601683794,0.5,5,4,0.3535533905932738,0.15811388300841897,0.125,5,1,0.3535533905932738,0.15811388300841897,0.125,5,1,0.07881008288469192,0.03524494052851277,0.006211029164292011,5,0.07881008288469192,0.03524494052851277,0.006211029164292011,5,0.7071067811865476,0.31622776601683794,0.5,5,0.985309017223911,1.859625126646403
T017,2,Floor level,2.9,ROVED,sitting,0.13829410852294524,0.20284130941693518,2.073644135332772,0.9273618495495702,4.3,5,4.4,0.7150497018388868,0.31977994812054145,0.511296076099881,5,0.5172413793103449,0.5757691438549463,0.25749178900130304,0.3315101070154578,5,0.6413793103448276,0.22152596646567765,0.09906942395971881,0.04907375381855254,5,0.14679776352614057,0.06564995563787791,0.02154958337627669,5,2.073644135332772,0.9273618495495702,4.3,5,0.985309017223911,1.859625126646403
T017,2,Floor level,4.2,ROVED,sitting,0.1554952617801132,0.16255836147009256,1.4719601443879744,0.6009252125773316,2.1666666666666665,6,6.166666666666667,0.3504667010447558,0.1430774315660313,0.12282690854119424,6,0.4682539682539682,0.32355265254983345,0.13208981727851776,0.10468631897203323,6,0.4841269841269841,0.11121971263074153,0.045405257547382345,0.012369824477664725,6,0.09835695776270388,0.04015405986185024,0.009674091140334315,6,1.4719601443879744,0.6009252125773316,2.1666666666666665,6,0.985309017223911,1.859625126646403
T017,2,Floor level,6,ROVED,sitting,0.1087308937313019,0.1087308937313019,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,7.75,0.15957118462605635,0.07978559231302818,0.025462962962962965,4,0.29166666666666663,0.15957118462605635,0.07978559231302818,0.025462962962962965,4,0.29166666666666663,0.05257355386615872,0.02628677693307936,0.002763978566117893,4,0.05257355386615872,0.02628677693307936,0.002763978566117893,4,0.9574271077563381,0.47871355387816905,0.9166666666666666,4,0.985309017223911,1.859625126646403
T017,3,Ear level,2,NORMAL,sitting,0.0704365036222725,0.0704365036222725,0.5477225575051661,0.24494897427831777,0.3,5,2.4,0.27386127875258304,0.12247448713915889,0.075,5,0.2,0.27386127875258304,0.12247448713915889,0.075,5,0.2,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.09644915476428247,0.04313337328506666,0.009302439454744512,5,0.5477225575051661,0.24494897427831777,0.3,5,1.07460624481901,0.6683614258082398
T017,3,Ear level,2.9,NORMAL,sitting,0.06824450485611268,0.09402770054688006,1,0.44721359549995793,1,5,3.5,0.3448275862068966,0.1542115846551579,0.11890606420927467,5,0.20689655172413796,0.29421695183036606,0.13157782088509593,0.08656361474435195,5,0.2620689655172414,0.11913606232049978,0.05327926678405777,0.014193401345234006,5,0.09467592783483457,0.04234036209431091,0.008963531311386804,5,1,0.44721359549995793,1,5,1.07460624481901,0.6683614258082398
T017,3,Ear level,4.2,NORMAL,sitting,0.19507003376411108,0.19507003376411108,0.5477225575051661,0.24494897427831777,0.3,5,6.6,0.13041013273932528,0.058321184351980436,0.01700680272108844,5,0.5714285714285714,0.13041013273932528,0.058321184351980436,0.01700680272108844,5,0.5714285714285714,0.03666826683323977,0.016398547451245013,0.0013445617925536718,5,0.03666826683323977,0.016398547451245013,0.0013445617925536718,5,0.5477225575051661,0.24494897427831777,0.3,5,1.07460624481901,0.6683614258082398
T017,3,Ear level,6,NORMAL,sitting,0.02254085603825767,0.05421335445730759,1.140175425099138,0.5099019513592785,1.3,5,6.4,0.19002923751652298,0.08498365855987973,0.03611111111111111,5,0.06666666666666667,0.13944333775567924,0.062360956446232345,0.01944444444444444,5,0.13333333333333333,0.07716990883448506,0.03451143239427403,0.005955194829522735,5,0.0540041462880626,0.02415138843339018,0.0029164478163024653,5,1.140175425099138,0.5099019513592785,1.3,5,1.07460624481901,0.6683614258082398
T017,5,Ear level,2,ROVED,sitting,0.17501225267834,0.2954242509439325,1.51657508881031,0.6782329983125267,2.3,5,3.4,0.758287544405155,0.33911649915626335,0.575,5,0.7,0.4183300132670378,0.18708286933869706,0.175,5,0.9,0.2775225729325231,0.12411186767355295,0.07701877848708759,5,0.07881008288469192,0.03524494052851277,0.006211029164292011,5,1.51657508881031,0.6782329983125267,2.3,5,0.5138159712627798,3.547844708483007
T017,5,Ear level,2.9,ROVED,sitting,0.33657637525273754,0.33657637525273754,1.760681686165901,0.7187952884282609,3.1,6,6.5,0.6071316159192761,0.24786044428560716,0.36860879904875143,6,1.2413793103448276,0.6071316159192761,0.24786044428560716,0.36860879904875143,6,1.2413793103448276,0.12249435602184171,0.05000811143738869,0.015004867257205706,6,0.12249435602184171,0.05000811143738869,0.015004867257205706,6,1.7606816861659007,0.7187952884282608,3.099999999999999,6,0.5138159712627798,3.547844708483007
T017,5,Ear level,4.2,ROVED,sitting,0.11723681689120459,0.17568803116249979,1.9235384061671346,0.8602325267042626,3.7,5,5.8,0.4579853348016987,0.20481726826291968,0.20975056689342403,5,0.3809523809523809,0.29082726637338036,0.13006190746426344,0.08458049886621313,5,0.4952380952380952,0.16574602072189729,0.07412387386685021,0.027471743385143604,5,0.07790684861696386,0.03484100188406333,0.006069477061426522,5,1.9235384061671346,0.8602325267042626,3.7,5,0.5138159712627798,3.547844708483007
T017,5,Ear level,6,ROVED,sitting,0.0061872774590395994,0.09423290698688024,1.5,0.75,2.25,4,6.25,0.24999999999999997,0.12499999999999999,0.06249999999999999,4,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.006944444444444444,4,0.20833333333333331,0.12151902434314725,0.060759512171573625,0.014766873277310412,4,0.05457223471253402,0.02728611735626701,0.0029781288015199034,4,1.5,0.75,2.25,4,0.5138159712627798,3.547844708483007
T018,0,Floor level,2,NORMAL,sitting,-0.31947654920421087,0.31947654920421087,0.3535533905932738,0.1767766952966369,0.125,4,1,0.1767766952966369,0.08838834764831845,0.03125,4,-0.5,0.1767766952966369,0.08838834764831845,0.03125,4,0.5,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,0.1424387657630711,0.07121938288153555,0.020288801992107038,4,0.3535533905932738,0.1767766952966369,0.125,4,0.9440913696232844,-0.9472782536612322
T018,0,Floor level,2.9,NORMAL,sitting,-0.2531859137150717,0.2531859137150717,0.408248290463863,0.16666666666666669,0.16666666666666666,6,1.6666666666666667,0.1407752725737459,0.057471264367816105,0.01981767736821245,6,-0.42528735632183906,0.1407752725737459,0.057471264367816105,0.01981767736821245,6,0.42528735632183906,0.11937777086929664,0.04873577087677711,0.01425105217772229,6,0.11937777086929664,0.04873577087677711,0.01425105217772229,6,0.408248290463863,0.16666666666666669,0.16666666666666666,6,0.9440913696232844,-0.9472782536612322
T018,0,Floor level,4.2,NORMAL,sitting,-0.14296918224159166,0.14296918224159166,0.7416198487095663,0.33166247903553997,0.55,5,3.1,0.17657615445465863,0.0789672569132238,0.031179138321995464,5,-0.2619047619047619,0.17657615445465863,0.0789672569132238,0.031179138321995464,5,0.2619047619047619,0.11297101429987219,0.050522173492323005,0.012762450071941928,5,0.11297101429987219,0.050522173492323005,0.012762450071941928,5,0.7416198487095663,0.33166247903553997,0.55,5,0.9440913696232844,-0.9472782536612322
T018,0,Floor level,6,NORMAL,sitting,-0.11686624487350615,0.11686624487350615,1.0954451150103321,0.48989794855663554,1.2,5,4.7,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,-0.21666666666666667,0.18257418583505536,0.0816496580927726,0.03333333333333333,5,0.21666666666666667,0.11233820553564154,0.05023917280960753,0.012619872422968043,5,0.11233820553564154,0.05023917280960753,0.012619872422968043,5,1.0954451150103321,0.48989794855663554,1.2,5,0.9440913696232844,-0.9472782536612322
T018,2,Floor level,2,ROVED,sitting,-0.2882418650521359,0.2882418650521359,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,1.125,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,-0.4375,0.23935677693908453,0.11967838846954226,0.057291666666666664,4,0.4375,0.22507863528324507,0.11253931764162253,0.050660392060968056,4,0.22507863528324507,0.11253931764162253,0.050660392060968056,4,0.47871355387816905,0.23935677693908453,0.22916666666666666,4,0.49113475177304944,0.09804964539007155
T018,2,Floor level,2.9,ROVED,sitting,-0.2965372433327511,0.2965372433327511,0.3535533905932738,0.15811388300841897,0.125,5,1.5,0.12191496227354269,0.054522028623592754,0.014863258026159336,5,-0.48275862068965514,0.12191496227354269,0.054522028623592754,0.014863258026159336,5,0.48275862068965514,0.10734815241836632,0.048007553213295105,0.011523625827636807,5,0.10734815241836632,0.048007553213295105,0.011523625827636807,5,0.3535533905932738,0.15811388300841897,0.125,5,0.49113475177304944,0.09804964539007155
