subject;block;trial;target_distance;percived_distance;condition;type
16;0;2;2.9;3;Floor level;NORMAL
16;0;1;2;1;Floor level;NORMAL
16;0;1;2;1;Floor level;NORMAL
16;0;1;2;1;Floor level;NORMAL
16;0;1;2;1;Floor level;NORMAL
16;0;4;6;4;Floor level;NORMAL
16;0;4;6;5;Floor level;NORMAL
16;0;2;2.9;2;Floor level;NORMAL
16;0;3;4.2;1;Floor level;NORMAL
16;2;1;2;1;Floor level;ROVED
16;2;1;2;1;Floor level;ROVED
16;2;4;6;2;Floor level;ROVED
16;2;3;4.2;1.5;Floor level;ROVED
16;2;2;2.9;1.3;Floor level;ROVED
16;2;4;6;2.2;Floor level;ROVED
16;2;1;2;0.55;Floor level;ROVED
16;2;3;4.2;1;Floor level;ROVED
16;2;2;2.9;2;Floor level;ROVED
16;2;3;4.2;1.2;Floor level;ROVED
16;2;1;2;1;Floor level;ROVED
16;2;4;6;3;Floor level;ROVED
16;2;2;2.9;1;Floor level;ROVED
16;2;3;4.2;2;Floor level;ROVED
16;2;2;2.9;1.8;Floor level;ROVED
16;2;1;2;0.6;Floor level;ROVED
16;2;4;6;4;Floor level;ROVED
16;2;3;4.2;1;Floor level;ROVED
16;2;4;6;1;Floor level;ROVED
16;2;1;2;1;Floor level;ROVED
17;3;4;6;7;Ear level;NORMAL
17;3;2;2.9;6;Ear level;NORMAL
17;3;2;2.9;6;Ear level;NORMAL
17;3;4;6;7;Ear level;NORMAL
17;3;3;4.2;4;Ear level;NORMAL
17;3;1;2;3;Ear level;NORMAL
17;3;4;6;7;Ear level;NORMAL
17;3;3;4.2;6;Ear level;NORMAL
17;3;4;6;7;Ear level;NORMAL
17;3;1;2;3;Ear level;NORMAL
17;3;1;2;4;Ear level;NORMAL
17;3;4;6;6;Ear level;NORMAL
17;3;3;4.2;3;Ear level;NORMAL
17;3;1;2;3;Ear level;NORMAL
17;3;2;2.9;3;Ear level;NORMAL
17;3;2;2.9;4;Ear level;NORMAL
17;3;3;4.2;5;Ear level;NORMAL
17;3;2;2.9;4;Ear level;NORMAL
17;3;1;2;3;Ear level;NORMAL
17;3;3;4.2;4;Ear level;NORMAL
17;5;2;2.9;5;Ear level;ROVED
17;5;3;4.2;6;Ear level;ROVED
17;5;1;2;5;Ear level;ROVED
17;5;2;2.9;6;Ear level;ROVED
17;5;4;6;6;Ear level;ROVED
17;5;1;2;7;Ear level;ROVED
17;5;1;2;5;Ear level;ROVED
17;5;3;4.2;4;Ear level;ROVED
17;5;3;4.2;4;Ear level;ROVED
17;5;4;6;5;Ear level;ROVED
17;5;3;4.2;3;Ear level;ROVED
17;5;2;2.9;4;Ear level;ROVED
17;5;2;2.9;5;Ear level;ROVED
17;5;4;6;6;Ear level;ROVED
17;5;3;4.2;5;Ear level;ROVED
17;5;1;2;3;Ear level;ROVED
17;5;1;2;4;Ear level;ROVED
17;5;4;6;7;Ear level;ROVED
17;5;2;2.9;5;Ear level;ROVED
17;5;2;2.9;6;Ear level;ROVED
17;0;1;2;3;Floor level;NORMAL
17;0;3;4.2;3;Floor level;NORMAL
17;0;2;2.9;3;Floor level;NORMAL
17;0;2;2.9;2;Floor level;NORMAL
17;0;1;2;2;Floor level;NORMAL
17;0;4;6;5;Floor level;NORMAL
17;0;4;6;5;Floor level;NORMAL
17;0;3;4.2;5;Floor level;NORMAL
17;0;3;4.2;4;Floor level;NORMAL
17;0;1;2;2;Floor level;NORMAL
17;0;1;2;2;Floor level;NORMAL
17;0;1;2;2;Floor level;NORMAL
17;0;2;2.9;3;Floor level;NORMAL
17;0;2;2.9;3;Floor level;NORMAL
17;0;4;6;4;Floor level;NORMAL
17;0;4;6;5;Floor level;NORMAL
17;0;1;2;3;Floor level;NORMAL
17;0;3;4.2;3;Floor level;NORMAL
17;0;2;2.9;4;Floor level;NORMAL
17;0;3;4.2;5;Floor level;NORMAL
17;2;3;4.2;3;Floor level;ROVED
17;2;3;4.2;3;Floor level;ROVED
17;2;2;2.9;3;Floor level;ROVED
17;2;2;2.9;4;Floor level;ROVED
17;2;4;6;4;Floor level;ROVED
17;2;4;6;4;Floor level;ROVED
17;2;3;4.2;5;Floor level;ROVED
17;2;2;2.9;5;Floor level;ROVED
17;2;3;4.2;6;Floor level;ROVED
17;2;4;6;4;Floor level;ROVED
17;2;2;2.9;4;Floor level;ROVED
17;2;1;2;1;Floor level;ROVED
17;2;3;4.2;4;Floor level;ROVED
17;2;1;2;1;Floor level;ROVED
17;2;1;2;2;Floor level;ROVED
17;2;3;4.2;3;Floor level;ROVED
17;2;2;2.9;3;Floor level;ROVED
17;2;1;2;4;Floor level;ROVED
17;2;4;6;5;Floor level;ROVED
17;2;1;2;1;Floor level;ROVED
18;3;1;2;6;Ear level;NORMAL
18;3;2;2.9;6;Ear level;NORMAL
18;3;2;2.9;5;Ear level;NORMAL
18;3;1;2;4;Ear level;NORMAL
18;3;4;6;4;Ear level;NORMAL
18;3;2;2.9;3;Ear level;NORMAL
18;3;1;2;4;Ear level;NORMAL
18;3;1;2;3;Ear level;NORMAL
18;3;4;6;2;Ear level;NORMAL
18;3;3;4.2;2;Ear level;NORMAL
18;3;2;2.9;2;Ear level;NORMAL
18;3;3;4.2;2;Ear level;NORMAL
18;3;4;6;4;Ear level;NORMAL
18;3;2;2.9;3;Ear level;NORMAL
18;3;3;4.2;4;Ear level;NORMAL
18;3;1;2;5;Ear level;NORMAL
18;3;4;6;4;Ear level;NORMAL
18;3;3;4.2;2;Ear level;NORMAL
18;3;3;4.2;2;Ear level;NORMAL
18;3;4;6;4;Ear level;NORMAL
18;5;3;4.2;3;Ear level;ROVED
18;5;4;6;5;Ear level;ROVED
18;5;1;2;2;Ear level;ROVED
18;5;4;6;2;Ear level;ROVED
18;5;3;4.2;5;Ear level;ROVED
18;5;1;2;3;Ear level;ROVED
18;5;3;4.2;3;Ear level;ROVED
18;5;4;6;5;Ear level;ROVED
18;5;3;4.2;5;Ear level;ROVED
18;5;4;6;3;Ear level;ROVED
18;5;2;2.9;4;Ear level;ROVED
18;5;4;6;5;Ear level;ROVED
18;5;3;4.2;5;Ear level;ROVED
18;5;2;2.9;6;Ear level;ROVED
18;5;1;2;3;Ear level;ROVED
18;5;2;2.9;4;Ear level;ROVED
18;5;2;2.9;4;Ear level;ROVED
18;5;3;4.2;5;Ear level;ROVED
18;5;1;2;3;Ear level;ROVED
18;5;2;2.9;4;Ear level;ROVED
18;0;2;2.9;4;Floor level;NORMAL
18;0;3;4.2;4;Floor level;NORMAL
18;0;3;4.2;3;Floor level;NORMAL
18;0;2;2.9;2;Floor level;NORMAL
18;0;3;4.2;4;Floor level;NORMAL
18;0;2;2.9;2;Floor level;NORMAL
18;0;1;2;1;Floor level;NORMAL
18;0;2;2.9;4;Floor level;NORMAL
18;0;4;6;5;Floor level;NORMAL
18;0;4;6;4;Floor level;NORMAL
18;0;1;2;1;Floor level;NORMAL
18;0;1;2;1;Floor level;NORMAL
18;0;2;2.9;4;Floor level;NORMAL
18;0;4;6;5;Floor level;NORMAL
18;0;3;4.2;3;Floor level;NORMAL
18;0;1;2;1;Floor level;NORMAL
18;0;4;6;4;Floor level;NORMAL
18;0;3;4.2;3;Floor level;NORMAL
18;0;2;2.9;3;Floor level;NORMAL
18;0;4;6;5;Floor level;NORMAL
18;2;4;6;6;Floor level;ROVED
18;2;4;6;3;Floor level;ROVED
18;2;3;4.2;6;Floor level;ROVED
18;2;1;2;2;Floor level;ROVED
18;2;3;4.2;5;Floor level;ROVED
18;2;2;2.9;4;Floor level;ROVED
18;2;4;6;5;Floor level;ROVED
18;2;4;6;3;Floor level;ROVED
18;2;4;6;4;Floor level;ROVED
18;2;2;2.9;3;Floor level;ROVED
18;2;3;4.2;6;Floor level;ROVED
18;2;4;6;7;Floor level;ROVED
18;2;2;2.9;3;Floor level;ROVED
18;2;3;4.2;5;Floor level;ROVED
18;2;1;2;1;Floor level;ROVED
18;2;3;4.2;3;Floor level;ROVED
18;2;2;2.9;2;Floor level;ROVED
18;2;1;2;1;Floor level;ROVED
18;2;2;2.9;1;Floor level;ROVED
18;2;1;2;1;Floor level;ROVED
